"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"RabbitMQ","Elevation of Privilege","Created by Rules Engine","Overexposed administrative channels","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"Control Plane","Repudiation","Created by Rules Engine","Prevent detection of malicious activity due to missing audit logs and certificate mismanagement","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1066 - Indicator Removal from Tools","Repudiation"
"Crossbar","Information Disclosure","Created by Rules Engine","Sensitive file access","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1005 - Data from Local System","Information Disclosure"
"Communication Broker","Denial of Service","Created by Rules Engine","Service disruption from overloading","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1498 - Network Denial of Service","Denial of Service"
"IoTronic","Denial of Service","Created by Rules Engine","Single region failure","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1498 - Network Denial of Service","Denial of Service"
"Device Side","Tampering","Created by Rules Engine","Software vulnerabilities due to outdated versions","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1195 - Supply Chain Compromise","Tampering"
"Crossbar","Tampering","Created by Rules Engine","SQL injection attacks","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Tampering"
"Crossbar","Elevation of Privilege","Created by Rules Engine","Third-party vulnerability exploits","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation","Elevation of Privilege"
"Communication Broker","Information Disclosure","Created by Rules Engine","Unauthorized access to brokers","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
"Device Side","Information Disclosure","Created by Rules Engine","Unauthorized access to device data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"Certificate Authority","Information Disclosure","Created by Rules Engine","Unauthorized cross-account access","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
"Communication Broker","Information Disclosure","Created by Rules Engine","Unencrypted data in transit","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"RabbitMQ","Information Disclosure","Created by Rules Engine","Unencrypted data transmission","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1071.002 - File Transfer Protocols","Information Disclosure"
"WSTUN","Information Disclosure","Created by Rules Engine","Unencrypted or weakly encrypted overlay/data links","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"IoTronic","Information Disclosure","Created by Rules Engine","Untrusted server connections","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"Keystone","Spoofing","Created by Rules Engine","Unvalidated redirects and forwards","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1204.001 - Malicious Link","Spoofing"
"InfluxDB","Information Disclosure","Created by Rules Engine","Weak authentication","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
"Keystone","Elevation of Privilege","Created by Rules Engine","Weak authentication mechanisms","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"RabbitMQ","Denial of Service","Created by Rules Engine","Weak operational resilience","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1490 - Inhibit System Recovery","Denial of Service"
"Crossbar","Elevation of Privilege","Created by Rules Engine","Web shell uploads","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1100 - Web Shell","Elevation of Privilege"
